peak,gene_transcript,pval,odds,FDR,padj.Bonferroni,FDR.BY,percent_open_state1,percent_open_state2
chr20:34741860-34742774,EPB41L1_50715,0.101675963626392,0.628912907662363,0.291807171266993,1,1,5.02092050209205,7.75862068965517
chr20:34757350-34757731,AL121895.1_50717,0.106462186376368,0,0.291807171266993,1,1,0,0.862068965517241
chr20:34761366-34761950,EPB41L1_50718,0.326760563380282,0,0.491922449817109,1,1,0,0.431034482758621
chr20:34785211-34785493,EPB41L1_50720,0.326760563380282,0,0.491922449817109,1,1,0,0.431034482758621
chr20:34823809-34824736,AAR2_50722,0.430292626713468,0.805117640789157,0.550655704320309,1,1,2.09205020920502,2.58620689655172
chr20:34893552-34894542,DLGAP4_50725,0.695480304552086,0.970601209116176,0.695480304552086,1,1,0.418410041841004,0.431034482758621
chr20:35089375-35090302,DLGAP4_50729,0.25355218336367,0.735946428216997,0.444218276985467,1,1,4.18410041841004,5.60344827586207
chr20:35169698-35170021,MYL9_50730,0.673239436619718,Inf,0.680455251127239,1,1,0.209205020920502,0
chr20:35201075-35202529,TGIF2_50732,0.0786366395846015,0.474892488685297,0.258834688837846,1,1,2.09205020920502,4.31034482758621
chr20:35233378-35234572,C20orf24_50740,0.0298047658441423,0.568926850223479,0.159700301303905,1,1,6.69456066945607,11.2068965517241
chr20:35374007-35374837,NDRG3_50747,0.504016951670651,1.13628554172265,0.586166257790938,1,1,2.92887029288703,2.58620689655172
chr20:35401893-35402965,DSN1_50751,0.102190540766262,0.553630341440779,0.291807171266993,1,1,2.92887029288703,5.17241379310345
chr20:35491529-35492678,SOGA1_50762,0.0321152926470679,0.515648514014052,0.16713049636043,1,1,4.39330543933054,8.18965517241379
chr20:35515342-35515956,TLDC2_50765,0.110699314626512,0.398734272791065,0.296155538949484,1,1,1.04602510460251,2.58620689655172
chr20:35579535-35580607,SAMHD1_50766,0.00259386884099718,0.332950510524094,0.0522078538500608,1,0.539475123430371,2.71966527196653,7.75862068965517
chr20:35723600-35724815,RBL1_50769,0.0165861746230726,0.352385135967358,0.119635089714954,1,1,1.88284518828452,5.17241379310345
chr20:35806589-35808145,RPN2_50774,0.427343472496525,1.09555257251424,0.550655704320309,1,1,9.8326359832636,9.05172413793103
chr20:35808483-35808691,MROH8_50784,0.00361773018677756,0,0.0593452184726429,1,0.613227066419511,0,2.1551724137931
chr20:35917681-35918404,MANBAL_50790,0.372567484359576,1.36926406498353,0.521204016798777,1,1,2.92887029288703,2.1551724137931
chr20:35972872-35973270,SRC_50796,0.695480304552086,0.970601209116176,0.695480304552086,1,1,0.418410041841004,0.431034482758621
chr20:35974034-35975152,SRC_50797,0.357844483672343,1.46707282534319,0.512356566605167,1,1,2.51046025104603,1.72413793103448
chr20:361269-363276,TRIB3_49863,0.000887532068062151,0.331152228125904,0.033080217923431,1,0.341825095867749,3.34728033472803,9.48275862068965
chr20:36147407-36148300,BLCAP_50802,0.0921584680742972,Inf,0.277694829615704,1,1,1.25523012552301,0
chr20:36155862-36156754,BLCAP_50808,0.155701809657563,0.606636365185618,0.355307560125819,1,1,2.92887029288703,4.74137931034483
chr20:36321985-36322739,CTNNBL1_50814,0.121347760068105,0.609759083930592,0.31102009438516,1,1,3.76569037656904,6.03448275862069
chr20:36531098-36532276,VSTM2L_50819,0.194943406844517,0.651298394921547,0.401230930069186,1,1,3.13807531380753,4.74137931034483
chr20:3662535-3662777,ADAM33_50042,0.106462186376368,0,0.291807171266993,1,1,0,0.862068965517241
chr20:3662857-3663057,ADAM33_50042,0.106462186376368,0,0.291807171266993,1,1,0,0.862068965517241
chr20:36661419-36662657,TTI1_50824,0.321471915109554,0.747896719242443,0.491922449817109,1,1,2.92887029288703,3.87931034482759
chr20:36678255-36678777,RPRD1B_50827,0.104733884794738,0.160468880776145,0.291807171266993,1,1,0.209205020920502,1.29310344827586
chr20:36793487-36794019,TGM2_50828,0.0686249583554889,0.318429282818479,0.240082597210714,1,1,0.836820083682008,2.58620689655172
chr20:37100927-37102099,RALGAPB_50840,0.387498513943478,0.851771604267915,0.530044996719409,1,1,4.81171548117155,5.60344827586207
chr20:37230286-37230679,ARHGAP40_50849,0.547058940384195,0.484803044732663,0.596298391498867,1,1,0.209205020920502,0.431034482758621
chr20:37376536-37377649,ACTR5_50854,0.0874559489303905,0.619116299421486,0.273113881775561,1,1,5.23012552301255,8.18965517241379
chr20:37434155-37436097,PPP1R16B_50855,0.414145890716909,0.644575443338184,0.546818334820328,1,1,0.836820083682008,1.29310344827586
chr20:3748279-3749645,C20orf27_50052,0.427343472496525,1.09555257251424,0.550655704320309,1,1,9.8326359832636,9.05172413793103
chr20:37554579-37555590,FAM83D_50857,0.432095780345902,0.827955043736587,0.550655704320309,1,1,2.51046025104603,3.01724137931035
chr20:37590609-37591487,DHX35_50858,0.477056260439948,0.934464095232482,0.575904853893822,1,1,6.06694560669456,6.46551724137931
chr20:3761943-3762327,SPEF1_50055,0.0168456872765223,0.203515027941252,0.119869592017091,1,1,0.627615062761506,3.01724137931035
chr20:3766525-3767718,CENPB_50056,0.0185698780709037,0.553517774963002,0.125640837644475,1,1,7.32217573221757,12.5
chr20:3776239-3777290,CDC25B_50059,0.178563206333037,0.71208760280211,0.382956383677996,1,1,5.64853556485356,7.75862068965517
chr20:3800689-3801622,AP5S1_50062,0.0144747674810728,0.483046328071139,0.111763338890771,1,1,4.81171548117155,9.48275862068965
chr20:3826823-3828072,MAVS_50066,0.0874559489303905,0.619116299421486,0.273113881775561,1,1,5.23012552301255,8.18965517241379
chr20:3835760-3836006,MAVS_50068,0.326760563380282,0,0.491922449817109,1,1,0,0.431034482758621
chr20:3869036-3870522,PANK2_50069,0.172199371402918,0.793043042629501,0.374215407669078,1,1,13.8075313807531,16.8103448275862
chr20:388193-389424,RBCK1_49866,0.0017936120375631,0.401075661462232,0.0431692648985028,1,0.446077415409617,4.81171548117155,11.2068965517241
chr20:390503-390707,RBCK1_49873,0.473518480957119,1.94777320153957,0.573185446189411,1,1,0.836820083682008,0.431034482758621
chr20:39316998-39319002,MAFB_50862,9.07970825501981e-05,0.455967061770903,0.0134115960816824,1,0.138584943030664,13.1799163179916,25
chr20:39657009-39658260,TOP1_50864,0.0690183557259287,0.616956721302318,0.240082597210714,1,1,6.06694560669456,9.48275862068965
chr20:39765210-39766448,PLCG1_50865,0.000358558630853183,0.352079533090051,0.0225255810157705,1,0.232761734158307,4.60251046025105,12.0689655172414
chr20:39830233-39831312,ZHX3_50868,0.673239436619718,Inf,0.680455251127239,1,1,0.209205020920502,0
chr20:39929016-39929798,ZHX3_50872,0.199524069690901,0.321295038265793,0.401230930069186,1,1,0.418410041841004,1.29310344827586
chr20:39945601-39946694,ZHX3_50880,0.357232437511042,0.86793337425744,0.512356566605167,1,1,7.94979079497908,9.05172413793103
chr20:3995514-3996569,RNF24_50074,0.432697820061306,0.90754125333223,0.550655704320309,1,1,6.69456066945607,7.32758620689655
chr20:39968361-39969696,LPIN3_50883,0.3376547587168,0.800862013027174,0.496329486471534,1,1,4.18410041841004,5.17241379310345
chr20:39980917-39981117,LPIN3_50884,0.695480304552086,0.970601209116176,0.695480304552086,1,1,0.418410041841004,0.431034482758621
chr20:39994426-39995884,EMILIN3_50885,0.473518480957119,1.94777320153957,0.573185446189411,1,1,0.836820083682008,0.431034482758621
chr20:40246425-40247766,CHD6_50888,0.025476671695974,0.563506654000558,0.147753018139393,1,1,6.90376569037657,11.6379310344828
chr20:4129070-4130304,SMOX_50078,0.367277694927413,0.757391183444731,0.51655347851364,1,1,2.30125523012552,3.01724137931035
chr20:4152522-4153493,SMOX_50082,0.175857457566871,0.659593656179525,0.379583758002689,1,1,3.76569037656904,5.60344827586207
chr20:41817745-41818963,PTPRT_50891,0.306191038983036,0.482633190267713,0.485433050962816,1,1,0.627615062761506,1.29310344827586
chr20:42085760-42087483,SRSF6_50898,0.357232437511042,0.86793337425744,0.512356566605167,1,1,7.94979079497908,9.05172413793103
chr20:42135834-42136777,L3MBTL1_50899,0.091029653218337,0.517864215877299,0.277694829615704,1,1,2.51046025104603,4.74137931034483
chr20:42142322-42143275,L3MBTL1_50903,0.358216576997106,0.871909809695951,0.512356566605167,1,1,8.36820083682008,9.48275862068965
chr20:42186914-42187869,SGK2_50907,0.0937802109221007,0.476012467160121,0.278165194204657,1,1,1.88284518828452,3.87931034482759
chr20:42218781-42219907,IFT52_50914,0.208175416008572,0.777153157069754,0.406113854178152,1,1,8.57740585774059,10.7758620689655
chr20:42295284-42295851,MYBL2_50916,0.0415404281972968,0.119864833466232,0.181736399426313,1,1,0.209205020920502,1.72413793103448
chr20:4229716-4230506,ADRA1D_50084,0.673239436619718,Inf,0.680455251127239,1,1,0.209205020920502,0
chr20:42543316-42544408,TOX2_50920,0.0335353589044068,0.469219928766402,0.169653368834153,1,1,3.13807531380753,6.46551724137931
chr20:42815719-42816130,JPH2_50925,0.326760563380282,0,0.491922449817109,1,1,0,0.431034482758621
chr20:42816170-42816370,JPH2_50925,0.326760563380282,0,0.491922449817109,1,1,0,0.431034482758621
chr20:42838993-42840013,OSER1_50927,0.178563206333037,0.71208760280211,0.382956383677996,1,1,5.64853556485356,7.75862068965517
chr20:42875582-42876514,GDAP1L1_50929,0.112202399665684,0.477127673754377,0.296155538949484,1,1,1.67364016736402,3.44827586206897
chr20:42939351-42940132,FITM2_50935,0.0235743857736605,0.437048818979341,0.14106212735647,1,1,2.92887029288703,6.46551724137931
chr20:42983869-42985309,HNF4A_50937,0.185154267090273,0.547587494841183,0.389459256703176,1,1,1.67364016736402,3.01724137931035
chr20:43029467-43029983,HNF4A_50941,0.516050356734829,0.807177946642256,0.589118392858922,1,1,1.04602510460251,1.29310344827586
chr20:43030335-43031591,HNF4A_50941,0.516050356734829,0.807177946642256,0.589118392858922,1,1,1.04602510460251,1.29310344827586
chr20:43093700-43094296,C20orf62_50944,0.395698539302089,0.483720399046096,0.530044996719409,1,1,0.418410041841004,0.862068965517241
chr20:43104275-43105166,TTPAL_50946,0.151001847948197,0.644979829833341,0.349870957309619,1,1,3.97489539748954,6.03448275862069
chr20:43150164-43151140,SERINC3_50951,0.204129889477023,0.727802122824742,0.401230930069186,1,1,5.43933054393306,7.32758620689655
chr20:43160212-43160944,PKIG_50954,0.434252769189425,1.26879062660812,0.550655704320309,1,1,2.71966527196653,2.1551724137931
chr20:43279920-43281444,ADA_50963,0.427418495231538,0.773084902281397,0.550655704320309,1,1,1.67364016736402,2.1551724137931
chr20:43374263-43375050,KCNK15_50968,0.473518480957119,1.94777320153957,0.573185446189411,1,1,0.836820083682008,0.431034482758621
chr20:43438810-43439385,RIMS4_50969,0.326760563380282,0,0.491922449817109,1,1,0,0.431034482758621
chr20:43513821-43514880,YWHAB_50971,0.00630137357674924,0.472963720069329,0.0772319019212677,1,0.798054061777712,5.85774058577406,11.6379310344828
chr20:43538343-43539177,PABPC1L_50975,0.25355218336367,0.735946428216997,0.444218276985467,1,1,4.18410041841004,5.60344827586207
chr20:43588377-43589365,TOMM34_50984,0.0816674544916458,0.601425153292558,0.261472219325108,1,1,4.81171548117155,7.75862068965517
chr20:43594789-43595600,STK4_50985,0.492829567208833,0.907257021176903,0.582837160178374,1,1,3.13807531380753,3.44827586206897
chr20:43883074-43883456,SLPI_50998,0.452941059615805,Inf,0.561482929803171,1,1,0.418410041841004,0
chr20:43936716-43937004,MATN4_51004,0.304519695447914,Inf,0.485433050962816,1,1,0.627615062761506,0
chr20:43976340-43977346,SDC4_51009,0.00559805224512596,0.273023203777591,0.0739705877443634,1,0.764354192153046,1.46443514644351,5.17241379310345
chr20:43991466-43992284,SYS1_51013,0.465217937966815,1.12203210003504,0.571203554286256,1,1,4.81171548117155,4.31034482758621
chr20:44034282-44036274,DBNDD2_51018,0.228233602014562,1.47941351510167,0.427172563991874,1,1,5.02092050209205,3.44827586206897
chr20:44044525-44045099,PIGT_51027,0.185154267090273,0.547587494841183,0.389459256703176,1,1,1.67364016736402,3.01724137931035
chr20:44097942-44099848,WFDC2_51036,0.607599858019684,0.970351965901944,0.634399246723481,1,1,1.25523012552301,1.29310344827586
chr20:442298-443719,TBC1D20_49874,0.0928975054396163,0.635009294582115,0.277694829615704,1,1,5.64853556485356,8.62068965517242
chr20:44258180-44258469,WFDC10A_51052,0.326760563380282,0,0.491922449817109,1,1,0,0.431034482758621
chr20:44333890-44334207,WFDC10B_51057,0.304519695447914,Inf,0.485433050962816,1,1,0.627615062761506,0
chr20:44420188-44421053,WFDC3_51063,0.499590718849521,0.887381081322034,0.584985975126258,1,1,2.30125523012552,2.58620689655172
chr20:44440816-44441381,UBE2C_51069,0.14392648989232,0.66895289087573,0.340098512401995,1,1,5.02092050209205,7.32758620689655
chr20:44455433-44455639,TNNC2_51075,0.106462186376368,0,0.291807171266993,1,1,0,0.862068965517241
chr20:44462087-44463232,TNNC2_51076,0.108238696263496,0.523409211494355,0.292862210946872,1,1,2.30125523012552,4.31034482758621
chr20:44485695-44486746,ACOT8_51083,0.274242191455224,0.787226328387086,0.463805571612652,1,1,5.85774058577406,7.32758620689655
chr20:44509396-44510013,ZSWIM1_51088,0.544628672949287,0.969578241005197,0.596298391498867,1,1,3.76569037656904,3.87931034482759
chr20:44518714-44520370,NEURL2_51091,0.0278408958824693,0.435885253300746,0.15418817080994,1,1,2.71966527196653,6.03448275862069
chr20:44539398-44539977,PLTP_51099,0.00116485780482058,0,0.0351318286461285,1,0.363024836256179,0,2.58620689655172
chr20:44562327-44564467,PCIF1_51105,0.000554935425392363,0.404382928779766,0.0272945075003516,1,0.282040090079401,6.27615062761506,14.2241379310345
chr20:44600136-44601359,ZNF335_51106,0.00138460441571477,0.446497062072688,0.0373929865445848,1,0.386389873245989,7.11297071129707,14.6551724137931
chr20:44650079-44651779,SLC12A5_51109,0.0953964040849959,0.574685240362126,0.280070729039601,1,1,3.55648535564854,6.03448275862069
chr20:44657731-44657931,SLC12A5_51110,0.695480304552086,0.970601209116176,0.695480304552086,1,1,0.418410041841004,0.431034482758621
chr20:44717758-44718860,NCOA5_51113,0.135926144836682,0.685000196707479,0.331390685411048,1,1,6.06694560669456,8.62068965517242
chr20:44746403-44747067,CD40_51115,0.0360184202793968,0.378443228941713,0.173614035291636,1,1,1.67364016736402,4.31034482758621
chr20:44935730-44937648,CDH22_51118,0.514907500909776,1.07095524811357,0.589118392858922,1,1,4.60251046025105,4.31034482758621
chr20:44992519-44993277,SLC35C2_51122,0.185154267090273,0.547587494841183,0.389459256703176,1,1,1.67364016736402,3.01724137931035
chr20:45001680-45002165,ELMO2_51127,0.673239436619718,Inf,0.680455251127239,1,1,0.209205020920502,0
chr20:45034589-45036022,ELMO2_51131,0.0469720930311193,0.607164522600146,0.193737430554021,1,1,7.11297071129707,11.2068965517241
chr20:45141740-45142445,ZNF334_51139,0.276785116292984,0.719550213067463,0.46558931200585,1,1,3.13807531380753,4.31034482758621
chr20:45279956-45280202,SLC13A3_51145,0.673239436619718,Inf,0.680455251127239,1,1,0.209205020920502,0
chr20:45317626-45318594,TP53RK_51155,0.0283700106617494,0.468070661630671,0.155534420591868,1,1,3.34728033472803,6.89655172413793
chr20:45338067-45338807,SLC2A10_51157,0.604301460697911,1.4582263426516,0.633138868755015,1,1,0.627615062761506,0.431034482758621
chr20:45947193-45948090,AL031666.2_51163,0.246207759928388,1.71864505833647,0.441015337689661,1,1,2.92887029288703,1.72413793103448
chr20:45980417-45980617,ZMYND8_51165,0.495983048329349,0.898759087315421,0.583369729388353,1,1,2.71966527196653,3.01724137931035
chr20:45980811-45981674,ZMYND8_51165,0.495983048329349,0.898759087315421,0.583369729388353,1,1,2.71966527196653,3.01724137931035
chr20:45985334-45985739,ZMYND8_51168,0.565589224163141,1.02010320297685,0.609624478637147,1,1,4.39330543933054,4.31034482758621
chr20:45986062-45986727,ZMYND8_51179,0.321471915109554,0.747896719242443,0.491922449817109,1,1,2.92887029288703,3.87931034482759
chr20:46130238-46131042,NCOA3_51180,0.0644465151902528,0.574097079642529,0.232744698529119,1,1,4.60251046025105,7.75862068965517
chr20:46413446-46415735,SULF2_51185,0.566773094390916,1.04128792888319,0.609624478637147,1,1,3.13807531380753,3.01724137931035
chr20:4666749-4668082,PRNP_50085,0.0849143743519131,0.665136347532142,0.26831424550154,1,1,7.74058577405858,11.2068965517241
chr20:47443732-47445209,PREX1_51190,0.357844483672343,1.46707282534319,0.512356566605167,1,1,2.51046025104603,1.72413793103448
chr20:47537609-47538819,ARFGEF2_51192,0.391630637155638,1.16807634344998,0.530044996719409,1,1,6.48535564853557,5.60344827586207
chr20:47662586-47663547,CSE1L_51193,0.351548839460152,0.847115372276967,0.508244640589879,1,1,6.27615062761506,7.32758620689655
chr20:47804431-47805247,STAU1_51197,0.466000063573878,0.943652230689735,0.571875986051959,1,1,8.99581589958159,9.48275862068965
chr20:47835626-47836503,DDX27_51205,0.0221471259926432,0.397372424979261,0.13746373494021,1,1,2.30125523012552,5.60344827586207
chr20:47894481-47895378,ZNFX1_51207,0.185262272601053,0.792855446256614,0.389459256703176,1,1,12.3430962343096,15.0862068965517
chr20:4803025-4804649,RASSF2_50094,0.42267247739293,0.724897909453716,0.550655704320309,1,1,1.25523012552301,1.72413793103448
chr20:48099282-48099601,KCNB1_51211,0.0686249583554889,0.318429282818479,0.240082597210714,1,1,0.836820083682008,2.58620689655172
chr20:48184134-48184819,PTGIS_51212,0.204592440364582,Inf,0.401230930069186,1,1,0.836820083682008,0
chr20:48329751-48330826,B4GALT5_51213,0.15018244799672,0.68424299850478,0.349870957309619,1,1,5.43933054393306,7.75862068965517
chr20:48428472-48429949,SLC9A8_51214,0.284480286588383,0.74117947040407,0.473685479125408,1,1,3.55648535564854,4.74137931034483
chr20:48531769-48533682,SPATA2_51219,0.537699207613136,0.99203100721807,0.596298391498867,1,1,9.41422594142259,9.48275862068965
chr20:48552398-48553539,RNF114_51221,0.151001847948197,0.644979829833341,0.349870957309619,1,1,3.97489539748954,6.03448275862069
chr20:48598834-48600772,SNAI1_51222,9.51119025284108e-05,0.237203681997115,0.0134115960816824,1,0.138584943030664,2.30125523012552,9.05172413793103
chr20:48729156-48730035,UBE2V1_51223,0.221170255151041,1.67308446377042,0.421617195991149,1,1,3.55648535564854,2.1551724137931
chr20:48732387-48732759,UBE2V1_51225,0.442510575661742,1.21994187120918,0.559443590050892,1,1,3.13807531380753,2.58620689655172
chr20:48770004-48770750,TMEM189-UBE2V1_51230,0.482988947342243,1.07270996909626,0.579081888353006,1,1,6.90376569037657,6.46551724137931
chr20:48806884-48809111,CEBPB_51234,0.00192869601953218,0.376721683056742,0.0441305458493587,1,0.456010540818366,3.97489539748954,9.91379310344828
chr20:49126452-49127219,PTPN1_51235,0.289696882029232,0.824625606805406,0.478376267694047,1,1,7.94979079497908,9.48275862068965
chr20:49347411-49348439,PARD6B_51240,0.499950054188648,0.967666834427184,0.584985975126258,1,1,9.6234309623431,9.91379310344828
chr20:49411266-49412185,BCAS4_51242,0.514907500909776,1.07095524811357,0.589118392858922,1,1,4.60251046025105,4.31034482758621
chr20:49520678-49521128,ADNP_51247,0.326760563380282,0,0.491922449817109,1,1,0,0.431034482758621
chr20:49526007-49526301,ADNP_51248,0.326760563380282,0,0.491922449817109,1,1,0,0.431034482758621
chr20:49547209-49548601,ADNP_51250,0.178563206333037,0.71208760280211,0.382956383677996,1,1,5.64853556485356,7.75862068965517
chr20:49574397-49576079,DPM1_51252,0.112202399665684,0.477127673754377,0.296155538949484,1,1,1.67364016736402,3.44827586206897
chr20:49639377-49639933,KCNG1_51259,0.0345851735403456,0,0.169931783267007,1,1,0,1.29310344827586
chr20:4981684-4982948,SLC23A2_50096,0.372567484359576,1.36926406498353,0.521204016798777,1,1,2.92887029288703,2.1551724137931
chr20:50158890-50159537,NFATC2_51264,0.228351793638816,0.670213032687345,0.427172563991874,1,1,2.92887029288703,4.31034482758621
chr20:50178840-50179770,NFATC2_51267,0.604301460697911,1.4582263426516,0.633138868755015,1,1,0.627615062761506,0.431034482758621
chr20:50383465-50385109,ATP9A_51270,0.157687681536481,0.763239575207464,0.358762863582735,1,1,10.8786610878661,13.7931034482759
chr20:50418692-50419293,SALL4_51273,0.274380893584839,2.93294268079073,0.463805571612652,1,1,1.25523012552301,0.431034482758621
chr20:50721434-50721887,ZFP64_51277,0.673239436619718,Inf,0.680455251127239,1,1,0.209205020920502,0
chr20:50807315-50809128,ZFP64_51280,0.103610998705766,0.599288451414986,0.291807171266993,1,1,3.97489539748954,6.46551724137931
chr20:5093286-5094205,TMEM230_50099,0.00828854655844969,0.502756911105407,0.0878295721905322,1,0.907562096584225,6.69456066945607,12.5
chr20:5099961-5101003,PCNA_50107,0.0121858200610327,0.588699163071077,0.103791610530793,1,1,11.5062761506276,18.1034482758621
chr20:5106888-5107897,PCNA_50108,0.0596978013528987,0.705711007094463,0.22211127038566,1,1,14.8535564853556,19.8275862068966
chr20:5158630-5159558,CDS2_50112,0.359643369853608,0.723138170872736,0.512356566605167,1,1,1.88284518828452,2.58620689655172
chr20:51588517-51589260,TSHZ2_51285,0.589170897793675,0.970225754158339,0.622349402168418,1,1,1.67364016736402,1.72413793103448
chr20:52210026-52211350,ZNF217_51291,0.0892414216647279,0.652381095669725,0.275510567000806,1,1,6.69456066945607,9.91379310344828
chr20:523819-524908,CSNK2A1_49876,0.0785745312815401,1.8735198961147,0.258834688837846,1,1,6.27615062761506,3.44827586206897
chr20:52824209-52825461,PFDN4_51303,0.216724260482449,0.638472039361706,0.415972701940342,1,1,2.51046025104603,3.87931034482759
chr20:5296858-5297876,PROKR2_50114,0.104733884794738,0.160468880776145,0.291807171266993,1,1,0.209205020920502,1.29310344827586
chr20:54579734-54580695,CBLN4_51306,0.0359708528419506,2.22698422846472,0.173614035291636,1,1,6.48535564853557,3.01724137931035
chr20:54823064-54823422,MC3R_51307,0.604301460697911,1.4582263426516,0.633138868755015,1,1,0.627615062761506,0.431034482758621
chr20:54933702-54934298,FAM210B_51308,0.131879625415748,0.70622444299979,0.327776197956528,1,1,7.53138075313808,10.3448275862069
chr20:54934464-54935352,FAM210B_51308,0.131879625415748,0.70622444299979,0.327776197956528,1,1,7.53138075313808,10.3448275862069
chr20:54967015-54967868,AURKA_51310,0.113145160205656,0.659950500114738,0.297145948815859,1,1,5.85774058577406,8.62068965517242
chr20:55043264-55043849,RTFDC1_51331,0.530600264161513,0.969176047671697,0.594119436713939,1,1,5.02092050209205,5.17241379310345
chr20:55203391-55204475,TFAP2C_51339,0.0375573957081089,0.238424632359015,0.177410300895377,1,1,0.627615062761506,2.58620689655172
chr20:55205022-55205468,TFAP2C_51340,0.673239436619718,Inf,0.680455251127239,1,1,0.209205020920502,0
chr20:55841532-55841740,BMP7_51343,0.673239436619718,Inf,0.680455251127239,1,1,0.209205020920502,0
chr20:5590591-5592003,GPCPD1_50116,0.00721074273961605,0.544095772788145,0.0811963017365156,1,0.839019068418293,9.6234309623431,16.3793103448276
chr20:55925914-55926831,RAE1_51350,0.289847728748274,0.641549757644817,0.478376267694047,1,1,1.67364016736402,2.58620689655172
chr20:55966189-55966640,RBM38_51358,0.216724260482449,0.638472039361706,0.415972701940342,1,1,2.51046025104603,3.87931034482759
chr20:55967311-55967657,RBM38_51360,0.695480304552086,0.970601209116176,0.695480304552086,1,1,0.418410041841004,0.431034482758621
chr20:56284854-56285733,PMEPA1_51388,0.0953964040849959,0.574685240362126,0.280070729039601,1,1,3.55648535564854,6.03448275862069
chr20:56803624-56804196,ANKRD60_51394,0.332951354165119,0.602985499936224,0.493370496833402,1,1,1.04602510460251,1.72413793103448
chr20:56827072-56827636,PPP4R1L_51397,0.162251236671205,0.360570903451358,0.362068029144064,1,1,0.627615062761506,1.72413793103448
chr20:56884357-56885291,PPP4R1L_51398,0.0389125869143154,0.432390708237954,0.18027235231687,1,1,2.30125523012552,5.17241379310345
chr20:56963922-56964965,VAPB_51401,0.21436189489415,0.75099089965525,0.413508072902789,1,1,6.27615062761506,8.18965517241379
chr20:57089379-57090694,APCDD1L_51403,0.0171799815178742,0.158704327233645,0.119869592017091,1,1,0.418410041841004,2.58620689655172
chr20:57210017-57210217,MGC4294_51406,0.673239436619718,Inf,0.680455251127239,1,1,0.209205020920502,0
chr20:57225162-57226652,STX16_51407,9.12884356460979e-05,0.297670076265911,0.0134115960816824,1,0.138584943030664,3.76569037656904,11.6379310344828
chr20:57227063-57227664,STX16_51414,0.00713544966337365,0.20960074793895,0.0805777480476399,1,0.832627418445228,0.836820083682008,3.87931034482759
chr20:57267480-57268493,NPEPL1_51420,0.228351793638816,0.670213032687345,0.427172563991874,1,1,2.92887029288703,4.31034482758621
chr20:5730789-5731673,C20orf196_50117,0.0462520791972437,0.501525159238689,0.193075019522698,1,1,3.34728033472803,6.46551724137931
chr20:57414487-57415784,GNAS_51421,0.0168456872765223,0.203515027941252,0.119869592017091,1,1,0.627615062761506,3.01724137931035
chr20:57427541-57428099,GNAS_51426,0.547058940384195,0.484803044732663,0.596298391498867,1,1,0.209205020920502,0.431034482758621
chr20:57428650-57429669,GNAS_51427,0.673239436619718,Inf,0.680455251127239,1,1,0.209205020920502,0
chr20:57429917-57430335,GNAS_51430,0.695480304552086,0.970601209116176,0.695480304552086,1,1,0.418410041841004,0.431034482758621
chr20:57463785-57464509,GNAS_51433,0.391091526733755,0.87211645919316,0.530044996719409,1,1,6.06694560669456,6.89655172413793
chr20:57465427-57466776,GNAS_51434,0.3495450964125,0.840223934425871,0.506091092272045,1,1,5.85774058577406,6.89655172413793
chr20:57467194-57467817,GNAS_51439,0.433908353322692,0.858303610806409,0.550655704320309,1,1,3.34728033472803,3.87931034482759
chr20:57556017-57556824,NELFCD_51442,0.565747230810575,0.969970082154856,0.609624478637147,1,1,2.51046025104603,2.58620689655172
chr20:57581155-57582531,CTSZ_51444,0.572581504768462,1.09367784190087,0.61235988025467,1,1,1.88284518828452,1.72413793103448
chr20:57606996-57608084,ATP5E_51446,0.0738898187385963,0.65612147255918,0.250563293765368,1,1,7.94979079497908,11.6379310344828
chr20:57617355-57618338,SLMO2_51449,0.0203320749913352,0.465757113947248,0.130452304346862,1,1,3.76569037656904,7.75862068965517
chr20:57874879-57876142,EDN3_51452,0.165925763593543,1.72964662726827,0.366081214032407,1,1,4.39330543933054,2.58620689655172
chr20:58508549-58509641,SYCP2_51467,0.202625085164446,0.598742105725768,0.401230930069186,1,1,2.09205020920502,3.44827586206897
chr20:58514746-58516216,PPP1R3D_51471,0.172656847753152,0.698314003326875,0.3745021646149,1,1,5.23012552301255,7.32758620689655
chr20:5891634-5892748,CHGB_50121,0.466000063573878,0.943652230689735,0.571875986051959,1,1,8.99581589958159,9.48275862068965
chr20:590333-591194,TCF15_49882,0.414145890716909,0.644575443338184,0.546818334820328,1,1,0.836820083682008,1.29310344827586
chr20:5930921-5931631,TRMT6_50123,0.0237884110424008,0.490066407827764,0.141362468787435,1,1,4.18410041841004,8.18965517241379
chr20:59826872-59827072,CDH4_51481,0.198369669323402,0.480444966898333,0.401230930069186,1,1,1.04602510460251,2.1551724137931
chr20:59827117-59829010,CDH4_51481,0.198369669323402,0.480444966898333,0.401230930069186,1,1,1.04602510460251,2.1551724137931
chr20:5986314-5987266,CRLS1_50129,0.0025894364666922,0.508518062436388,0.0522078538500608,1,0.539475123430371,9.8326359832636,17.6724137931035
chr20:60640528-60641862,TAF4_51486,0.284480286588383,0.74117947040407,0.473685479125408,1,1,3.55648535564854,4.74137931034483
chr20:60696528-60697883,LSM14B_51487,0.0545386995865868,0.614459150091811,0.212847656414622,1,1,6.90376569037657,10.7758620689655
chr20:60698082-60698351,LSM14B_51491,0.185154267090273,0.547587494841183,0.389459256703176,1,1,1.67364016736402,3.01724137931035
