jaspar.id,motif,mean_x,mean_y,pval,test,x,y,enrichedIn,FDR,padj,family.id,family.name,class.id,class.name,superclass.id,superclass.name
MA0617.1,Id2,-0.0113143779593797,-0.0291845558327041,0.430579857068928,stellate.vs.other,stellate,other,stellate,0.435849190984107,1,1.2.8,HLH only,1.2,Basic helix-loop-helix factors (bHLH),1,Basic domains
MA0747.1,SP8,-0.0113445194859327,-0.0663107822731146,0.229658218584022,immune.vs.other,immune,other,immune,0.28053187459947,1,2.3.1,Three-zinc finger Krüppel-related,2.3,C2H2 zinc finger factors,2,Zinc-coordinating DNA-binding domains
MA0757.1,ONECUT3,-0.0114574320280171,-0.0114830212059427,0.499387885235979,beta.vs.other,beta,other,beta,0.499387885235979,1,3.1.9,HD-CUT,3.1,Homeo domain factors,3,Helix-turn-helix domains
MA0719.1,RHOXF1,-0.0115734531587516,-0.0153642748488537,0.408074892556663,beta.vs.other,beta,other,beta,0.415246683287009,1,3.1.3,Paired-related HD,3.1,Homeo domain factors,3,Helix-turn-helix domains
MA0624.1,NFATC1,-0.0117141268937492,-0.0242001587828307,0.23320441262747,beta.vs.other,beta,other,beta,0.242851357754146,1,6.1.3,NFAT-related,6.1,Rel homology region (RHR) factors,6,Immunoglobulin fold
MA0003.3,TFAP2A,-0.0118671096171503,0.00182626209698255,0.457104433451,acinar.vs.other,acinar,other,other,0.467603298530263,1,1.3.1,AP2,1.3,Basic helix-span-helix factors (bHSH),1,Basic domains
MA0646.1,GCM1,-0.0123204946468175,0.00946768473707204,0.370264595927966,gamma.vs.other,gamma,other,other,0.399968658660993,1,7.2.1,GCM,7.2,GCM domain factors,7,beta-Hairpin exposed by an alpha/beta-scaffold
MA0771.1,HSF4,-0.0125116989542031,-0.0128686227266739,0.492068536552062,alpha.vs.other,alpha,other,alpha,0.492068536552062,1,3.4.1,HSF,3.4,Heat shock factors,3,Helix-turn-helix domains
MA0908.1,HOXD11,-0.0126599279144869,-0.00902681339967905,0.487401385362977,acinar.vs.other,acinar,other,other,0.488276498766981,1,3.1.1,HOX,3.1,Homeo domain factors,3,Helix-turn-helix domains
MA0832.1,Tcf21,-0.0127357380459608,-0.00195784180137265,0.296322996861639,alpha.vs.other,alpha,other,other,0.304253585385349,1,1.2.3,Tal-related,1.2,Basic helix-loop-helix factors (bHLH),1,Basic domains
MA0631.1,Six3,-0.012887012130829,0.00455682004189051,0.329515905479247,delta.vs.other,delta,other,other,0.362718078464798,1,3.1.6,HD-SINE,3.1,Homeo domain factors,3,Helix-turn-helix domains
MA0813.1,TFAP2B(var.3),-0.0129781486454319,-0.00116118092917196,0.44422581334236,stellate.vs.other,stellate,other,other,0.448095376176352,1,1.3.1,AP2,1.3,Basic helix-span-helix factors (bHSH),1,Basic domains
MA0039.3,KLF4,-0.0130531030182929,0.0150371364515547,0.0456565571255973,alpha.vs.other,alpha,other,other,0.0497837035324309,1,2.3.1,Three-zinc finger Krüppel-related,2.3,C2H2 zinc finger factors,2,Zinc-coordinating DNA-binding domains
MA0019.1,Ddit3::Cebpa,-0.0133221931287391,-0.00794026535668045,0.480188747245823,ductal.vs.other,ductal,other,other,0.485216901667245,1,1.1.8,CEBP-related,1.1,Basic leucine zipper factors (bZIP),1,Basic domains
MA0475.2,FLI1,-0.013554248403918,-0.0689924608938411,0.098264851418581,delta.vs.other,delta,other,delta,0.124225652775892,1,3.5.2,Ets-related,3.5,Tryptophan cluster factors,3,Helix-turn-helix domains
MA0727.1,NR3C2,-0.0135585820410746,-0.00529726295300161,0.414898829144211,delta.vs.other,delta,other,other,0.440782425824767,1,2.1.1,Steroid hormone receptors,2.1,Nuclear receptors with C4 zinc fingers,2,Zinc-coordinating DNA-binding domains
MA0091.1,TAL1::TCF3,-0.0136048777016217,-0.00847232430416788,0.4104370648975,alpha.vs.other,alpha,other,other,0.415459896111281,1,1.2.3,Tal-related,1.2,Basic helix-loop-helix factors (bHLH),1,Basic domains
MA0091.1,TAL1::TCF3,-0.0136048777016217,-0.00847232430416788,0.4104370648975,alpha.vs.other,alpha,other,other,0.415459896111281,1,1.2.1,E2A,1.2,Basic helix-loop-helix factors (bHLH),1,Basic domains
MA0040.1,Foxq1,-0.0136420840451106,-0.0021593858973997,0.45789058401849,ductal.vs.other,ductal,other,other,0.469236545392399,1,3.3.1,FOX,3.3,Fork head / winged helix factors,3,Helix-turn-helix domains
MA0039.3,KLF4,-0.0137044915263345,0.0207142507830468,0.0174530605794723,beta.vs.other,beta,other,other,0.0200901035298498,1,2.3.1,Three-zinc finger Krüppel-related,2.3,C2H2 zinc finger factors,2,Zinc-coordinating DNA-binding domains
MA0479.1,FOXH1,-0.0137127930829765,0.0183890892089384,0.0286500798223431,alpha.vs.other,alpha,other,other,0.0317177747937604,1,3.3.1,FOX,3.3,Fork head / winged helix factors,3,Helix-turn-helix domains
MA0646.1,GCM1,-0.0137757898858888,0.0316675540286883,0.00298303364353033,beta.vs.other,beta,other,other,0.00351767103789014,1,7.2.1,GCM,7.2,GCM domain factors,7,beta-Hairpin exposed by an alpha/beta-scaffold
MA0113.3,NR3C1,-0.0138534077271241,-0.00141686823382829,0.447580681712014,stellate.vs.other,stellate,other,other,0.450694286454359,1,2.1.1,Steroid hormone receptors,2.1,Nuclear receptors with C4 zinc fingers,2,Zinc-coordinating DNA-binding domains
MA0792.1,POU5F1B,-0.0141082240167053,0.00630089393360986,0.414673564633397,endothelial.vs.other,endothelial,other,other,0.435745905485911,1,3.1.10,POU,3.1,Homeo domain factors,3,Helix-turn-helix domains
MA0763.1,ETV3,-0.0141801384296201,-0.128742010496516,2.84041411432011e-10,alpha.vs.other,alpha,other,alpha,4.08089273496611e-10,1.64459977219134e-07,3.5.2,Ets-related,3.5,Tryptophan cluster factors,3,Helix-turn-helix domains
MA0812.1,TFAP2B(var.2),-0.0142843446457134,0.00869772008417669,0.420775713907069,acinar.vs.other,acinar,other,other,0.436167165196492,1,1.3.1,AP2,1.3,Basic helix-span-helix factors (bHSH),1,Basic domains
MA0468.1,DUX4,-0.0143418111193096,-0.0126445763878175,0.494422949661718,ductal.vs.other,ductal,other,other,0.495278352688815,1,3.1.3,Paired-related HD,3.1,Homeo domain factors,3,Helix-turn-helix domains
MA1121.1,TEAD2,-0.0148784241277074,-0.00316631219155795,0.431175972912457,gamma.vs.other,gamma,other,other,0.446602662462097,1,3.6.1,TEF1-related,3.6,TEA domain factors,3,Helix-turn-helix domains
MA0863.1,MTF1,-0.0149010602682366,0.00093786502944129,0.170877108604875,beta.vs.other,beta,other,other,0.180543514383618,1,2.3.3,More than 3 adjacent zinc fingers,2.3,C2H2 zinc finger factors,2,Zinc-coordinating DNA-binding domains
MA0688.1,TBX2,-0.0149644652897977,0.0178092506545161,0.0264021991269912,alpha.vs.other,alpha,other,other,0.0293414074751015,1,6.5.4,TBX2-related,6.5,T-Box factors,6,Immunoglobulin fold
MA0680.1,PAX7,-0.01501156197698,-0.00828856200939386,0.46093369979986,gamma.vs.other,gamma,other,other,0.465760230687816,1,3.2.1,PD+HD,3.2,Paired box factors,3,Helix-turn-helix domains
MA0787.1,POU3F2,-0.015020923726971,0.00559654483588143,0.428173287978641,ductal.vs.other,ductal,other,other,0.449040347118731,1,3.1.10,POU,3.1,Homeo domain factors,3,Helix-turn-helix domains
MA0625.1,NFATC3,-0.0158714428584054,-0.0174914661313136,0.462366491905156,beta.vs.other,beta,other,beta,0.464774650717162,1,6.1.3,NFAT-related,6.1,Rel homology region (RHR) factors,6,Immunoglobulin fold
MA0769.1,Tcf7,-0.0160727643832859,-0.000797592894310161,0.439857864875141,endothelial.vs.other,endothelial,other,other,0.454128533995468,1,4.1.3,TCF7-related,4.1,High-mobility group (HMG) domain factors,4,Other all-alpha-helical DNA-binding domains
MA1105.1,GRHL2,-0.0161490779938262,-0.00520359220642281,0.453443752215136,endothelial.vs.other,endothelial,other,other,0.459796729479095,1,6.7.1,Grainyhead-related,6.7,Grainyhead,6,Immunoglobulin fold
MA0041.1,Foxd3,-0.016442310285859,-0.0235651915572633,0.473551537256433,ductal.vs.other,ductal,other,ductal,0.4827224297033,1,3.3.1,FOX,3.3,Fork head / winged helix factors,3,Helix-turn-helix domains
MA0777.1,MYBL2,-0.0165259716022214,0.00241715145726522,0.380078088822515,gamma.vs.other,gamma,other,other,0.405276636147764,1,3.5.1,Myb-SANT,3.5,Tryptophan cluster factors,3,Helix-turn-helix domains
MA0743.1,SCRT1,-0.0165944848446053,0.0262051605073333,0.331514222273417,immune.vs.other,immune,other,other,0.365746068765417,1,2.3.3,More than 3 adjacent zinc fingers,2.3,C2H2 zinc finger factors,2,Zinc-coordinating DNA-binding domains
MA0864.1,E2F2,-0.0168854268713745,-0.0306519540611434,0.206363858642186,alpha.vs.other,alpha,other,alpha,0.21567630713687,1,3.3.2,E2F,3.3,Fork head / winged helix factors,3,Helix-turn-helix domains
MA1115.1,POU5F1,-0.0170000669947037,-0.00226505914175247,0.448221824668939,ductal.vs.other,ductal,other,other,0.462603273588798,1,3.1.10,POU,3.1,Homeo domain factors,3,Helix-turn-helix domains
MA0108.2,TBP,-0.0170184486285445,0.00138427302937853,0.436971467668115,ductal.vs.other,ductal,other,other,0.455047625503307,1,8.1.1,TBP-related,8.1,TATA-binding proteins,8,beta-Sheet binding to DNA
MA0486.2,HSF1,-0.0170969548736285,-0.0143371867599566,0.437311775320962,beta.vs.other,beta,other,other,0.442663492851114,1,3.4.1,HSF,3.4,Heat shock factors,3,Helix-turn-helix domains
MA1154.1,ZNF282,-0.0173126271712254,0.0171353315632685,0.0208447342953062,alpha.vs.other,alpha,other,other,0.0232545301675959,1,2.3.3,More than 3 adjacent zinc fingers,2.3,C2H2 zinc finger factors,2,Zinc-coordinating DNA-binding domains
MA0105.4,NFKB1,-0.0173945369415143,-0.00433583666153,0.44839109888351,endothelial.vs.other,endothelial,other,other,0.457880857590039,1,6.1.1,NFkappaB-related,6.1,Rel homology region (RHR) factors,6,Immunoglobulin fold
MA0756.1,ONECUT2,-0.0175492445387498,0.00324179463117625,0.110333512296572,beta.vs.other,beta,other,other,0.119184894812901,1,3.1.9,HD-CUT,3.1,Homeo domain factors,3,Helix-turn-helix domains
MA0788.1,POU3F3,-0.0176517078712571,-0.00211063128005166,0.463216140312361,acinar.vs.other,acinar,other,other,0.473019656509448,1,3.1.10,POU,3.1,Homeo domain factors,3,Helix-turn-helix domains
MA0631.1,Six3,-0.0177739705895599,0.00381213708401061,0.443215689634692,acinar.vs.other,acinar,other,other,0.454198025307056,1,3.1.6,HD-SINE,3.1,Homeo domain factors,3,Helix-turn-helix domains
MA0872.1,TFAP2A(var.3),-0.0183101446889536,0.0169728234865264,0.00903973189348679,alpha.vs.other,alpha,other,other,0.0102426707755946,1,1.3.1,AP2,1.3,Basic helix-span-helix factors (bHSH),1,Basic domains
MA0805.1,TBX1,-0.0183727962971129,0.0162545151037716,0.0224838713102629,beta.vs.other,beta,other,other,0.0256768471176375,1,6.5.3,TBX1-related,6.5,T-Box factors,6,Immunoglobulin fold
MA0840.1,Creb5,-0.0184078040563919,-0.0490194038072133,0.325916164496483,gamma.vs.other,gamma,other,gamma,0.362479276497216,1,1.1.1,Jun-related,1.1,Basic leucine zipper factors (bZIP),1,Basic domains
MA0629.1,Rhox11,-0.0184345609968287,0.00573424568050395,0.0698582840952267,beta.vs.other,beta,other,other,0.0771907375785044,1,3.1.3,Paired-related HD,3.1,Homeo domain factors,3,Helix-turn-helix domains
MA0014.3,PAX5,-0.0185822613903433,-0.0381147871712405,0.123061318460766,alpha.vs.other,alpha,other,alpha,0.130738538328043,1,3.2.2,PD,3.2,Paired box factors,3,Helix-turn-helix domains
MA0154.3,EBF1,-0.018683162279587,0.00381560629364132,0.0928454996303237,beta.vs.other,beta,other,other,0.101048015575108,1,6.1.5,EBF-related,6.1,Rel homology region (RHR) factors,6,Immunoglobulin fold
MA1107.1,KLF9,-0.018958135372596,-0.0144481345771701,0.451456912183241,delta.vs.other,delta,other,other,0.466107363780393,1,2.3.1,Three-zinc finger Krüppel-related,2.3,C2H2 zinc finger factors,2,Zinc-coordinating DNA-binding domains
MA0631.1,Six3,-0.0192257801496575,0.0194791864679274,0.0107803373670693,alpha.vs.other,alpha,other,other,0.0121672813558151,1,3.1.6,HD-SINE,3.1,Homeo domain factors,3,Helix-turn-helix domains
MA0145.3,TFCP2,-0.0193610464545535,-0.00528385341178303,0.358469470254262,delta.vs.other,delta,other,other,0.390873490164252,1,6.7.2,CP2-related,6.7,Grainyhead,6,Immunoglobulin fold
MA0100.3,MYB,-0.0196728823421228,0.00280531153837682,0.288094078179953,delta.vs.other,delta,other,other,0.323988268694658,1,3.5.1,Myb-SANT,3.5,Tryptophan cluster factors,3,Helix-turn-helix domains
MA0637.1,CENPB,-0.0197886456622314,-0.00743812574062646,0.228698887824874,beta.vs.other,beta,other,other,0.238588569460544,1,,,,,,
MA0734.1,GLI2,-0.0197962680223399,-0.00376068733499406,0.44793945819865,ductal.vs.other,ductal,other,other,0.462603273588798,1,2.3.3,More than 3 adjacent zinc fingers,2.3,C2H2 zinc finger factors,2,Zinc-coordinating DNA-binding domains
MA0163.1,PLAG1,-0.0200419775014602,-0.040039556779698,0.0760650029465116,beta.vs.other,beta,other,beta,0.0834121907311178,1,2.3.3,More than 3 adjacent zinc fingers,2.3,C2H2 zinc finger factors,2,Zinc-coordinating DNA-binding domains
MA0811.1,TFAP2B,-0.0200492476155709,-0.00048803783764992,0.401453619109489,immune.vs.other,immune,other,other,0.425717299385337,1,1.3.1,AP2,1.3,Basic helix-span-helix factors (bHSH),1,Basic domains
MA0024.3,E2F1,-0.0200927817422743,-0.00930475576443754,0.258384889466082,beta.vs.other,beta,other,other,0.267629429339644,1,3.3.2,E2F,3.3,Fork head / winged helix factors,3,Helix-turn-helix domains
MA0831.2,TFE3,-0.0202814023047517,-0.0512726162404513,0.0550161520574475,beta.vs.other,beta,other,beta,0.061376400850216,1,1.2.6,bHLH-ZIP,1.2,Basic helix-loop-helix factors (bHLH),1,Basic domains
MA0647.1,GRHL1,-0.0203349799264654,0.0207760254239244,0.00634843351241322,beta.vs.other,beta,other,other,0.0074407753111078,1,6.7.1,Grainyhead-related,6.7,Grainyhead,6,Immunoglobulin fold
MA0714.1,PITX3,-0.020675401294998,0.00728977172954166,0.0470057437501626,alpha.vs.other,alpha,other,other,0.0511585068258349,1,3.1.3,Paired-related HD,3.1,Homeo domain factors,3,Helix-turn-helix domains
MA1100.1,ASCL1,-0.0208156864467841,0.0172334184679211,0.269845852692329,gamma.vs.other,gamma,other,other,0.315001509493666,1,1.2.2,MyoD-ASC-related,1.2,Basic helix-loop-helix factors (bHLH),1,Basic domains
MA0059.1,MAX::MYC,-0.0208382549886181,-0.016156529833612,0.39001831703272,beta.vs.other,beta,other,other,0.397571488665396,1,1.2.6,bHLH-ZIP,1.2,Basic helix-loop-helix factors (bHLH),1,Basic domains
MA0776.1,MYBL1,-0.0211135570014432,-0.00294944960029093,0.424135580783044,immune.vs.other,immune,other,other,0.442476578870959,1,3.5.1,Myb-SANT,3.5,Tryptophan cluster factors,3,Helix-turn-helix domains
MA0613.1,FOXG1,-0.0211240330520618,0.00306585269402836,0.399447471399251,endothelial.vs.other,endothelial,other,other,0.421275202076806,1,3.3.1,FOX,3.3,Fork head / winged helix factors,3,Helix-turn-helix domains
MA0614.1,Foxj2,-0.0211240330520618,0.00306585269402836,0.399447471399251,endothelial.vs.other,endothelial,other,other,0.421275202076806,1,3.3.1,FOX,3.3,Fork head / winged helix factors,3,Helix-turn-helix domains
MA0259.1,ARNT::HIF1A,-0.0211949477408307,-0.00487806653149911,0.444375526610907,ductal.vs.other,ductal,other,other,0.460934963922226,1,1.2.5,PAS,1.2,Basic helix-loop-helix factors (bHLH),1,Basic domains
MA0908.1,HOXD11,-0.0212617986392051,0.00302439368892323,0.0711108772915381,beta.vs.other,beta,other,other,0.0784251389558106,1,3.1.1,HOX,3.1,Homeo domain factors,3,Helix-turn-helix domains
MA0633.1,Twist2,-0.0213063270399202,0.00530723829750573,0.389992800687649,immune.vs.other,immune,other,other,0.415084249261303,1,1.2.3,Tal-related,1.2,Basic helix-loop-helix factors (bHLH),1,Basic domains
MA0908.1,HOXD11,-0.0215030087868764,-0.000501498460261413,0.106086884820773,alpha.vs.other,alpha,other,other,0.113120269449774,1,3.1.1,HOX,3.1,Homeo domain factors,3,Helix-turn-helix domains
MA0684.1,RUNX3,-0.0216643792969579,-0.00625047749142937,0.405957100163736,gamma.vs.other,gamma,other,other,0.427238326531907,1,6.4.1,Runt-related,6.4,Runt domain factors,6,Immunoglobulin fold
MA0465.1,CDX2,-0.0216729586498791,-0.00256559888154711,0.115963220943902,beta.vs.other,beta,other,other,0.124800566777917,1,3.1.1,HOX,3.1,Homeo domain factors,3,Helix-turn-helix domains
MA0813.1,TFAP2B(var.3),-0.0221504534772262,0.0130457270924272,0.00962920149793584,alpha.vs.other,alpha,other,other,0.0108892727877048,1,1.3.1,AP2,1.3,Basic helix-span-helix factors (bHSH),1,Basic domains
MA0620.2,MITF,-0.0221697938871509,-0.0269029109329805,0.45906532902729,delta.vs.other,delta,other,delta,0.469609232344171,1,1.2.6,bHLH-ZIP,1.2,Basic helix-loop-helix factors (bHLH),1,Basic domains
MA0733.1,EGR4,-0.0222123780032219,-0.0274480811292747,0.443170954160871,delta.vs.other,delta,other,delta,0.459330417880442,1,2.3.1,Three-zinc finger Krüppel-related,2.3,C2H2 zinc finger factors,2,Zinc-coordinating DNA-binding domains
MA0812.1,TFAP2B(var.2),-0.0224909058966939,0.0393359025809403,1.8384880646201e-05,beta.vs.other,beta,other,other,2.29910278491369e-05,0.0106448458941504,1.3.1,AP2,1.3,Basic helix-span-helix factors (bHSH),1,Basic domains
MA0878.1,CDX1,-0.0225427280183392,0.0026485047890025,0.0599339786062582,alpha.vs.other,alpha,other,other,0.0647421149496707,1,3.1.1,HOX,3.1,Homeo domain factors,3,Helix-turn-helix domains
MA0806.1,TBX4,-0.0227429542478137,0.00927683847033523,0.0329207731352939,beta.vs.other,beta,other,other,0.0374481879083206,1,6.5.4,TBX2-related,6.5,T-Box factors,6,Immunoglobulin fold
MA0807.1,TBX5,-0.0227429542478137,0.00927683847033523,0.0329207731352939,beta.vs.other,beta,other,other,0.0374481879083206,1,6.5.4,TBX2-related,6.5,T-Box factors,6,Immunoglobulin fold
MA0524.2,TFAP2C,-0.0228826870922209,-0.00249717334257206,0.374691546167552,gamma.vs.other,gamma,other,other,0.401752602279653,1,1.3.1,AP2,1.3,Basic helix-span-helix factors (bHSH),1,Basic domains
MA0711.1,OTX1,-0.0229040172467578,-0.00438628317513306,0.31625815777245,delta.vs.other,delta,other,other,0.350792094540706,1,3.1.3,Paired-related HD,3.1,Homeo domain factors,3,Helix-turn-helix domains
MA0770.1,HSF2,-0.0229070121850407,-0.00532426907108831,0.386206619797256,gamma.vs.other,gamma,other,other,0.411054472173918,1,3.4.1,HSF,3.4,Heat shock factors,3,Helix-turn-helix domains
MA0637.1,CENPB,-0.0229532437130544,-0.00714806481681557,0.174944299154067,alpha.vs.other,alpha,other,other,0.183834390581134,1,,,,,,
MA0631.1,Six3,-0.0234510604566211,0.00421747492199306,0.328245353826079,gamma.vs.other,gamma,other,other,0.363392083872466,1,3.1.6,HD-SINE,3.1,Homeo domain factors,3,Helix-turn-helix domains
MA0599.1,KLF5,-0.0236118597261937,-0.0422641602734246,0.337652131597717,gamma.vs.other,gamma,other,gamma,0.373092717929539,1,2.3.1,Three-zinc finger Krüppel-related,2.3,C2H2 zinc finger factors,2,Zinc-coordinating DNA-binding domains
MA0527.1,ZBTB33,-0.0238226510285434,-0.0317254155411272,0.421268990816223,delta.vs.other,delta,other,delta,0.442676489442092,1,2.3.2,Other factors with up to three adjacent zinc fingers,2.3,C2H2 zinc finger factors,2,Zinc-coordinating DNA-binding domains
MA0024.3,E2F1,-0.0239073432821132,-0.00833212715151865,0.178692446210715,alpha.vs.other,alpha,other,other,0.187432837601456,1,3.3.2,E2F,3.3,Fork head / winged helix factors,3,Helix-turn-helix domains
MA0881.1,Dlx4,-0.0240990887589247,-0.0109372534210412,0.450190357569425,ductal.vs.other,ductal,other,other,0.463808215360671,1,3.1.2,NK,3.1,Homeo domain factors,3,Helix-turn-helix domains
MA0672.1,NKX2-3,-0.0241425167680349,0.0224660520188117,0.00349094037606628,alpha.vs.other,alpha,other,other,0.00404250895548476,1,3.1.2,NK,3.1,Homeo domain factors,3,Helix-turn-helix domains
MA1143.1,FOSL1::JUND(var.2),-0.0242417701794117,-0.0393824358707679,0.227937280435697,beta.vs.other,beta,other,beta,0.238223258794709,1,1.1.1,Jun-related,1.1,Basic leucine zipper factors (bZIP),1,Basic domains
MA1143.1,FOSL1::JUND(var.2),-0.0242417701794117,-0.0393824358707679,0.227937280435697,beta.vs.other,beta,other,beta,0.238223258794709,1,1.1.2,Fos-related,1.1,Basic leucine zipper factors (bZIP),1,Basic domains
MA0862.1,GMEB2,-0.0242943537387437,0.0153798347762785,0.00923580475208273,beta.vs.other,beta,other,other,0.0107380139587468,1,5.3.3,GMEB,5.3,SAND domain factors,5,alpha-Helices exposed by beta-structures
MA0006.1,Ahr::Arnt,-0.02443756991027,-0.0293923446054672,0.475608313180104,immune.vs.other,immune,other,immune,0.482271827200141,1,1.2.5,PAS,1.2,Basic helix-loop-helix factors (bHLH),1,Basic domains
MA0469.2,E2F3,-0.024456063383232,-0.0210718690712513,0.489045927337783,ductal.vs.other,ductal,other,other,0.490741060534795,1,3.3.2,E2F,3.3,Fork head / winged helix factors,3,Helix-turn-helix domains
MA0728.1,Nr2f6(var.2),-0.0247010986788235,-0.0175099504959474,0.476879225763078,ductal.vs.other,ductal,other,other,0.483560545913874,1,2.1.3,RXR-related receptors,2.1,Nuclear receptors with C4 zinc fingers,2,Zinc-coordinating DNA-binding domains
MA0791.1,POU4F3,-0.0247513763584317,-0.0162865000711108,0.480872063987024,acinar.vs.other,acinar,other,other,0.484217260953891,1,3.1.10,POU,3.1,Homeo domain factors,3,Helix-turn-helix domains
MA0859.1,Rarg,-0.024868813756469,-0.0121074989440345,0.455078054676559,ductal.vs.other,ductal,other,other,0.468011001168255,1,2.1.2,Thyroid hormone receptor-related factors,2.1,Nuclear receptors with C4 zinc fingers,2,Zinc-coordinating DNA-binding domains
MA1126.1,FOS::JUN(var.2),-0.0249376729622927,-0.0327239362598304,0.362899273697631,beta.vs.other,beta,other,beta,0.371597451982718,1,1.1.1,Jun-related,1.1,Basic leucine zipper factors (bZIP),1,Basic domains
MA1126.1,FOS::JUN(var.2),-0.0249376729622927,-0.0327239362598304,0.362899273697631,beta.vs.other,beta,other,beta,0.371597451982718,1,1.1.2,Fos-related,1.1,Basic leucine zipper factors (bZIP),1,Basic domains
MA0633.1,Twist2,-0.0250173775804558,0.00652773309638927,0.220846074352375,delta.vs.other,delta,other,other,0.258322983939444,1,1.2.3,Tal-related,1.2,Basic helix-loop-helix factors (bHLH),1,Basic domains
MA0073.1,RREB1,-0.0253410886528757,-0.023040733759816,0.483822191727577,gamma.vs.other,gamma,other,other,0.484659254343022,1,2.3.4,Factors with multiple dispersed zinc fingers,2.3,C2H2 zinc finger factors,2,Zinc-coordinating DNA-binding domains
MA0609.1,Crem,-0.025474042644302,-0.0352643728703205,0.412395053289414,delta.vs.other,delta,other,delta,0.439736161794789,1,1.1.7,CREB-related,1.1,Basic leucine zipper factors (bZIP),1,Basic domains
MA0814.1,TFAP2C(var.2),-0.025484716172956,0.00670278949443114,0.362379266388232,endothelial.vs.other,endothelial,other,other,0.390116023503345,1,1.3.1,AP2,1.3,Basic helix-span-helix factors (bHSH),1,Basic domains
MA0689.1,TBX20,-0.0257723248526842,0.00222833236178229,0.339498662970703,gamma.vs.other,gamma,other,other,0.373706703155964,1,6.5.3,TBX1-related,6.5,T-Box factors,6,Immunoglobulin fold
MA0909.1,HOXD13,-0.0260280945108378,-0.0187204662578739,0.475554425064777,ductal.vs.other,ductal,other,other,0.483560545913874,1,3.1.1,HOX,3.1,Homeo domain factors,3,Helix-turn-helix domains
MA0009.2,T,-0.0260748119741788,0.00297903805269414,0.403564438102399,ductal.vs.other,ductal,other,other,0.427173326620273,1,6.5.1,Brachyury-related,6.5,T-Box factors,6,Immunoglobulin fold
MA0753.1,ZNF740,-0.0261715869406194,-0.03370729675871,0.420724972945483,delta.vs.other,delta,other,delta,0.442676489442092,1,2.3.2,Other factors with up to three adjacent zinc fingers,2.3,C2H2 zinc finger factors,2,Zinc-coordinating DNA-binding domains
MA0694.1,ZBTB7B,-0.0262711374184945,-0.0102219085984391,0.398210186480993,gamma.vs.other,gamma,other,other,0.419970305960829,1,2.3.3,More than 3 adjacent zinc fingers,2.3,C2H2 zinc finger factors,2,Zinc-coordinating DNA-binding domains
MA0906.1,HOXC12,-0.0263923375896435,0.000403600999061509,0.0540119582997251,beta.vs.other,beta,other,other,0.0604892144207754,1,3.1.1,HOX,3.1,Homeo domain factors,3,Helix-turn-helix domains
MA0623.1,Neurog1,-0.0264527977041092,0.00892367708384875,0.329580287061701,immune.vs.other,immune,other,other,0.364869954509991,1,1.2.3,Tal-related,1.2,Basic helix-loop-helix factors (bHLH),1,Basic domains
MA0009.2,T,-0.0266038200735912,0.0033359495509442,0.326794788137386,gamma.vs.other,gamma,other,other,0.362479276497216,1,6.5.1,Brachyury-related,6.5,T-Box factors,6,Immunoglobulin fold
MA0092.1,Hand1::Tcf3,-0.0266186551414075,-0.00106964724944082,0.342293754004102,gamma.vs.other,gamma,other,other,0.375309442140982,1,1.2.3,Tal-related,1.2,Basic helix-loop-helix factors (bHLH),1,Basic domains
MA0092.1,Hand1::Tcf3,-0.0266186551414075,-0.00106964724944082,0.342293754004102,gamma.vs.other,gamma,other,other,0.375309442140982,1,1.2.1,E2A,1.2,Basic helix-loop-helix factors (bHLH),1,Basic domains
MA0461.2,Atoh1,-0.0266851954467403,0.00268346595210084,0.376379406751498,immune.vs.other,immune,other,other,0.403562363905773,1,1.2.3,Tal-related,1.2,Basic helix-loop-helix factors (bHLH),1,Basic domains
MA0813.1,TFAP2B(var.3),-0.0267948146518064,-0.0011830419779813,0.428439770802689,acinar.vs.other,acinar,other,other,0.442976120169209,1,1.3.1,AP2,1.3,Basic helix-span-helix factors (bHSH),1,Basic domains
MA0767.1,GCM2,-0.0268683360278091,0.0398975454152185,2.67247844669106e-05,beta.vs.other,beta,other,other,3.32766671104112e-05,0.0154736502063412,7.2.1,GCM,7.2,GCM domain factors,7,beta-Hairpin exposed by an alpha/beta-scaffold
MA0471.1,E2F6,-0.0268980539877141,-0.0126229901758799,0.420995814555265,immune.vs.other,immune,other,other,0.439993820627253,1,3.3.2,E2F,3.3,Fork head / winged helix factors,3,Helix-turn-helix domains
MA0844.1,XBP1,-0.0270238135830615,-0.02240979599006,0.455596467870276,delta.vs.other,delta,other,other,0.468471548239047,1,1.1.5,XBP1-related,1.1,Basic leucine zipper factors (bZIP),1,Basic domains
MA1111.1,NR2F2,-0.0271742271365868,-0.0103481370174313,0.434185474088905,endothelial.vs.other,endothelial,other,other,0.451334631054715,1,2.1.3,RXR-related receptors,2.1,Nuclear receptors with C4 zinc fingers,2,Zinc-coordinating DNA-binding domains
MA0114.3,Hnf4a,-0.0271790967626405,0.0196637204189157,0.176104076646317,delta.vs.other,delta,other,other,0.209803004893452,1,2.1.3,RXR-related receptors,2.1,Nuclear receptors with C4 zinc fingers,2,Zinc-coordinating DNA-binding domains
MA0712.1,OTX2,-0.027307533338896,-0.00102020127321103,0.366482617823011,immune.vs.other,immune,other,other,0.396623244335558,1,3.1.3,Paired-related HD,3.1,Homeo domain factors,3,Helix-turn-helix domains
